Num,Desc,GramsPerServ,GramDesc,CalsPerServ,ProtPerServ,FiberPerServ,SugarPerServ,SodiumPerServ,SatFatPerServ,PricePerServ,FoodType,Grains,Bev,Fruits,Vegs,MeatFish,Dairy,FatsOils,MealsSoups,LegumesNuts
6329,Slow roasted beef gravy,59,.25 cup,24.78,0.9971,0,0,309.75,0,0.23,Meats and Fish,0,0,0,0,1,0,0,0,0
5099,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",33,1 unit (yield from 1 lb ready-to-cook chicken),64.35,8.25,0,0,24.75,0.8943,0.25,Meats and Fish,0,0,0,0,1,0,0,0,0
7070,"Salami, cooked, turkey",28,1 serving,48.16,5.376,0.028,0.3136,309.96,0.77924,0.25,Meats and Fish,0,0,0,0,1,0,0,0,0
7041,Liverwurst,28.35,1 oz,92.421,3.99735,0,0,243.81,3.0051,0.25,Meats and Fish,0,0,0,0,1,0,0,0,0
7025,"Frankfurter, turkey",45,1 frankfurter,100.35,5.5035,0,0.5445,409.95,1.8126,0.26,Meats and Fish,0,0,0,0,1,0,0,0,0
10998,"Canadian bacon, cooked, pan-fried",13,1 slice,18.98,3.6361,0,0.156,132.6,0.13988,0.26,Meats and Fish,0,0,0,0,1,0,0,0,0
7023,Frankfurter  beef& pork,45,1 frankfurter,137.25,5.1885,0,0,368.55,4.8465,0.26,Meats and Fish,0,0,0,0,1,0,0,0,0
7007,"Bologna, beef",28,1 serving,83.72,3.0548,0,0.574,283.64,2.93636,0.27,Meats and Fish,0,0,0,0,1,0,0,0,0
7959,"Bologna, chicken, pork, beef",28,1 slice,76.16,3.1724,0,0,313.6,1.95916,0.28,Meats and Fish,0,0,0,0,1,0,0,0,0
7945,"Beef frankfurter, heated",48,1 frankfurter,154.56,5.6112,0,0.6096,408.96,5.56464,0.28,Meats and Fish,0,0,0,0,1,0,0,0,0
7031,Ham salad spread,28.35,1 oz,61.236,2.46078,0,0,304.7625,1.4313915,0.29,Meats and Fish,0,0,0,0,1,0,0,0,0
5079,"Chicken, broilers or fryers, leg, meat & skin, cooked, stewed",75,1 unit (yield from 1 lb ready-to-cook chicken),165,18.1275,0,0,54.75,2.6775,0.29,Meats and Fish,0,0,0,0,1,0,0,0,0
36410,Pork pupusas,122,1 piece,283.04,14.0422,3.172,1.769,519.72,3.86252,0.29,Meats and Fish,0,0,0,0,1,0,0,0,0
7962,"Frankfurter, meat and poultry, unheated",51,1 frankfurter,141.27,4.9572,0,1.4025,497.76,3.86733,0.3,Meats and Fish,0,0,0,0,1,0,0,0,0
43129,Fish sticks,28,1 stick,81.2,6.44,1.708,0.224,137.2,0.79772,0.31,Meats and Fish,0,0,0,0,1,0,0,0,0
7908,"Luncheon meat, pork w/ ham, minced, canned",56,"2 oz, 1 NLEA serving",176.4,7.504,0,0,790.16,5.59272,0.31,Meats and Fish,0,0,0,0,1,0,0,0,0
5072,"Chicken, broilers or fryers, drumstick, meat only, cooked, fried",42,"1 drumstick, bone and skin removed",81.9,12.0204,0,0,40.32,0.8946,0.31,Meats and Fish,0,0,0,0,1,0,0,0,0
22954,"Egg rolls, chicken, refr, heated",28.35,1 oz,55.8495,2.95974,0.6804,1.579095,135.513,0.273294,0.32,Meats and Fish,0,0,0,0,1,0,0,0,0
22953,"Egg rolls, pork, refr, heated",28.35,1 oz,62.937,2.81799,0.59535,1.50822,115.3845,0.450198,0.32,Meats and Fish,0,0,0,0,1,0,0,0,0
5097,"Chicken, broilers or fryers, thigh, meat only, cooked, fried",52,"1 thigh, bone and skin removed",113.36,14.6536,0,0,49.4,1.4456,0.32,Meats and Fish,0,0,0,0,1,0,0,0,0
5095,"Chicken, broilers or fryers, thigh, meat & skin, cooked, stewed",68,"1 thigh, bone removed",157.76,15.8168,0,0,48.28,2.7948,0.33,Meats and Fish,0,0,0,0,1,0,0,0,0
5074,"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed",46,"1 drumstick, bone and skin removed",77.74,12.65,0,0,36.8,0.6946,0.35,Meats and Fish,0,0,0,0,1,0,0,0,0
7011,Bologna  turkey,28,1 serving,58.52,3.1976,0.14,0.812,299.88,1.2194,0.35,Meats and Fish,0,0,0,0,1,0,0,0,0
15127,"Tuna, fresh, yellowfin, raw",16,"1 cubic inch, boneless",17.44,3.904,0,0,7.2,0.02752,0.35,Meats and Fish,0,0,0,0,1,0,0,0,0
7019,"Chorizo, pork and beef",60,"1 link (4"" long)",273,14.46,0,0,741,8.628,0.36,Meats and Fish,0,0,0,0,1,0,0,0,0
5323,"Chicken patty, frozen, uncooked",60,1 patty,175.2,8.598,0.72,0,310.8,2.4078,0.38,Meats and Fish,0,0,0,0,1,0,0,0,0
5101,"Chicken, broilers or fryers, wing, meat & skin, cooked, fried, batter",49,"1 wing, bone removed",158.76,9.7363,0.147,0,156.8,2.8567,0.38,Meats and Fish,0,0,0,0,1,0,0,0,0
5064,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",52,1 unit (yield from 1 lb ready-to-cook chicken),85.8,16.1304,0,0,38.48,0.5252,0.39,Meats and Fish,0,0,0,0,1,0,0,0,0
7050,"Mortadella, beef, pork",15,1 slice (15 per 8 oz package),46.65,2.4555,0,0,186.9,1.4265,0.4,Meats and Fish,0,0,0,0,1,0,0,0,0
13355,"Beef, cured, pastrami",28,1 slice (1 oz),41.16,6.104,0,0.028,301.84,0.75068,0.4,Meats and Fish,0,0,0,0,1,0,0,0,0
13350,"Beef, cured, dried",28,10 slices,42.84,8.708,0,0.756,781.2,0.266,0.41,Meats and Fish,0,0,0,0,1,0,0,0,0
5081,"Chicken, broilers or fryers, leg, meat only, cooked, fried",94,"1 leg, bone and skin removed",195.52,26.6772,0,0,90.24,2.3406,0.42,Meats and Fish,0,0,0,0,1,0,0,0,0
5092,"Chicken, broilers or fryers, thigh, meat & skin, cooked, fried, batter",86,"1 thigh, bone removed",238.22,18.5846,0.258,0,247.68,3.7926,0.43,Meats and Fish,0,0,0,0,1,0,0,0,0
5067,"Chicken, broilers or fryers, drumstick, meat & skin, cooked, fried, battered",72,"1 drumstick, bone removed",192.96,15.804,0.216,0,193.68,2.9808,0.46,Meats and Fish,0,0,0,0,1,0,0,0,0
36412,Pork tamale,142,1 piece,247.08,10.437,3.408,0.6532,671.66,3.82264,0.49,Meats and Fish,0,0,0,0,1,0,0,0,0
15121,"Fish, tuna, light, canned in water, drained solid",85,3 oz,73.1,16.524,0,0,209.95,0.17935,0.49,Meats and Fish,0,0,0,0,1,0,0,0,0
23220,"Beef, ground, unspec fat content, cooked",85,3 oz,198.9,21.3095,0,0,72.25,4.76,0.49,Meats and Fish,0,0,0,0,1,0,0,0,0
7032,Ham&cheese loaf or roll,57,2 slices,137.37,7.752,0,0,570,3.97062,0.49,Meats and Fish,0,0,0,0,1,0,0,0,0
5701,"Turkey, dark meat, meat & skin, cooked, roasted",85,1 serving,169.15,21.7175,0,0,175.1,2.67325,0.52,Meats and Fish,0,0,0,0,1,0,0,0,0
5182,"Turkey from whole, light meat, meat & skin, cooked",85,1 serving,150.45,25.1175,0,0,85.85,1.36255,0.53,Meats and Fish,0,0,0,0,1,0,0,0,0
21260,"Taco w/ beef, cheese & lettuce",69,"1 each, taco",158.01,6.1134,2.691,0.621,273.93,3.02496,0.54,Meats and Fish,0,0,0,0,1,0,0,0,0
7034,"Headcheese, pork",45,45 g,70.65,6.2235,0,0,423.45,1.5309,0.55,Meats and Fish,0,0,0,0,1,0,0,0,0
5060,"Chicken, broilers or fryers, breast, meat & skin, cooked, roasted",58,1 unit (yield from 1 lb ready-to-cook chicken),114.26,17.284,0,0,41.18,1.2702,0.57,Meats and Fish,0,0,0,0,1,0,0,0,0
10990,"Pork roast, lean & fat, cooked",85,3 oz,169,22.5,0,0,57,3.15,0.57,Meats and Fish,0,0,0,0,1,0,0,0,0
21118,"Hotdog, plain",98,1 sandwich,242.06,10.388,0,0,670.32,5.10874,0.57,Meats and Fish,0,0,0,0,1,0,0,0,0
5061,"Chicken, broilers or fryers, breast, meat & skin, cooked, stewed",66,1 unit (yield from 1 lb ready-to-cook chicken),121.44,18.0774,0,0,40.92,1.3728,0.57,Meats and Fish,0,0,0,0,1,0,0,0,0
7075,"Sausage, smoked link sausage, pork & beef",85,3 oz,272,10.2,0,0,774.35,8.30365,0.58,Meats and Fish,0,0,0,0,1,0,0,0,0
5069,"Chicken, broilers or fryers, drumstick, meat & skin, cooked, roasted",96,"1 drumstick, without skin",183.36,22.416,0,0,118.08,2.6304,0.58,Meats and Fish,0,0,0,0,1,0,0,0,0
5180,"Turkey from whole, neck, meat only, cooked",85,1 serving,137.7,19.108,0,0,209.1,1.8836,0.6,Meats and Fish,0,0,0,0,1,0,0,0,0
23424,"Beef, liver, cooked",85,3 oz,127.5,19.805,0,0,46.75,1.1832,0.6,Meats and Fish,0,0,0,0,1,0,0,0,0
21096,"Cheeseburger; single, large patty; plain",182,1 sandwich,564.2,31.4678,3.094,8.4994,875.42,12.50886,0.6,Meats and Fish,0,0,0,0,1,0,0,0,0
10898,"Pork, pickled pork hocks",117,3 oz,200.07,22.3587,0,0,1228.5,3.78027,0.61,Meats and Fish,0,0,0,0,1,0,0,0,0
7036,"Sausage, italian, raw",91,"1 link, 5/lb",314.86,12.9675,0,0,665.21,10.2557,0.62,Meats and Fish,0,0,0,0,1,0,0,0,0
5094,"Chicken, broilers or fryers, thigh, meat & skin, cooked, roasted",116,"1 thigh, without skin",269.12,26.9816,0,0,118.32,4.76876,0.62,Meats and Fish,0,0,0,0,1,0,0,0,0
7956,"Beef sausage, fresh, cooked",43,1 serving,142.76,7.8303,0,0,349.59,4.68915,0.62,Meats and Fish,0,0,0,0,1,0,0,0,0
5697,"Turkey from whole, enhanced, light meat, meat only, cooked, roasted",85,1 serving,107.95,22.9245,0,0,202.3,0.50405,0.64,Meats and Fish,0,0,0,0,1,0,0,0,0
23478,"Beef, ground,97% lean meat / 3% fat, patty, cooked, brld",70,1 patty,102.2,18.452,0,0,44.8,1.5449,0.65,Meats and Fish,0,0,0,0,1,0,0,0,0
22908,"Beef, corned beefhash, w/ potato, canned",236,1 cup,387.04,20.6028,2.596,0.8024,972.32,10.1952,0.65,Meats and Fish,0,0,0,0,1,0,0,0,0
15150,"Shrimp, cooked, breaded & fried",30,4 large,72.6,6.417,0.12,0.24,103.2,0.6261,0.67,Meats and Fish,0,0,0,0,1,0,0,0,0
15151,"Shrimp, cooked",22,4 large,26.18,5.0116,0,0,208.34,0.11462,0.67,Meats and Fish,0,0,0,0,1,0,0,0,0
21120,Corndog,175,1 sandwich,460.25,16.8,1.388888889,0,973,5.16075,0.67,Meats and Fish,0,0,0,0,1,0,0,0,0
10983,"Pork roast, lean only, cooked",85,3 oz,149,23.44,0,0,58,2.176,0.68,Meats and Fish,0,0,0,0,1,0,0,0,0
10885,"Pork, cured, ham -- water added, shank, bone-in, lean, unheated",85,3 oz,77.35,15.8525,0,0.6035,884,0.5032,0.68,Meats and Fish,0,0,0,0,1,0,0,0,0
15173,"Scallops, cooked, breaded & fried",31,2 large,66.96,5.6017,0,0,143.84,0.82739,0.69,Meats and Fish,0,0,0,0,1,0,0,0,0
7910,"Bratwurst, veal, cooked",84,"1 serving, 2.96 oz",286.44,11.7516,0,0,50.4,12.5496,0.7,Meats and Fish,0,0,0,0,1,0,0,0,0
7927,"Sausage, italian, turkey, smoked",56,"1 serving, 2 oz",88.48,8.428,0.504,1.792,519.68,1.90456,0.7,Meats and Fish,0,0,0,0,1,0,0,0,0
5305,"Ground turkey, raw",114,"1 patty, 4 oz",168.72,22.4124,0,0,66.12,2.30736,0.72,Meats and Fish,0,0,0,0,1,0,0,0,0
43130,"Frankfurter, meatless",70,1 frankfurter,163.1,13.727,2.73,0,329.7,1.1571,0.74,Meats and Fish,0,0,0,0,1,0,0,0,0
42190,"Pork sausage links, brown & serve, cooked",60,"3 links, 1 NLEA serving",244.2,8.22,0,0,528,7.695,0.75,Meats and Fish,0,0,0,0,1,0,0,0,0
5316,"Duck, breast, meat, boneless, cooked w/o skin",95,".5 breast, bone and skin removed",133,26.22,0,0,99.75,0.5491,0.76,Meats and Fish,0,0,0,0,1,0,0,0,0
21262,"Taco w/ chicken, cheese & lettuce",98,"1 each, taco",185.22,13.034,1.176,1.274,600.74,2.50782,0.77,Meats and Fish,0,0,0,0,1,0,0,0,0
15011,"Catfish, channel, cooked, breaded & fried",85,3 oz,194.65,15.3765,0.595,0,238,2.7948,0.77,Meats and Fish,0,0,0,0,1,0,0,0,0
5332,"Chicken, ground, raw",112,"4 oz, crumbled",160.16,19.5328,0,0,67.2,2.57712,0.78,Meats and Fish,0,0,0,0,1,0,0,0,0
5142,"Duck, domesticated, meat only, cooked, roasted",100,1 unit (yield from 1 lb ready-to-cook duck),201,23.48,0,0,65,3.951,0.8,Meats and Fish,0,0,0,0,1,0,0,0,0
7912,Roast beef spread,57,"1 serving, .25 cup",127.11,8.7039,0.114,0.4047,412.68,3.648,0.8,Meats and Fish,0,0,0,0,1,0,0,0,0
5103,"Chicken, broilers or fryers, wing, meat & skin, cooked, roasted",85,1 piece,215.9,20.2215,0,0,83.3,4.2296,0.87,Meats and Fish,0,0,0,0,1,0,0,0,0
21047,"Fish fillet, battered or breaded & fried",91,1 fillet,211.12,13.3406,0.455,0,484.12,2.5662,0.87,Meats and Fish,0,0,0,0,1,0,0,0,0
5083,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",160,"1 cup, chopped or diced",296,42.016,0,0,124.8,3.52,0.9,Meats and Fish,0,0,0,0,1,0,0,0,0
5076,"Chicken, broilers or fryers, leg, meat & skin, cooked, fried, battered",158,"1 leg, bone removed",431.34,34.3966,0.474,0,440.82,6.7624,0.92,Meats and Fish,0,0,0,0,1,0,0,0,0
15128,Tuna salad,205,1 cup,383.35,32.882,0,0,824.1,3.1652,0.92,Meats and Fish,0,0,0,0,1,0,0,0,0
5713,"Turkey, wing, meat only, cooked, roasted",85,3 oz,144,25.64,0,0,88,1.153,0.95,Meats and Fish,0,0,0,0,1,0,0,0,0
5332,"Chicken, ground, raw",112,"4 oz, crumbled",160,19.53,0,0,67,2.577,0.99,Meats and Fish,0,0,0,0,1,0,0,0,0
15176,"Squid, cooked, fried",85,3 oz,148.75,15.249,0,0,260.1,1.5963,1.01,Meats and Fish,0,0,0,0,1,0,0,0,0
15230,"Octopus, common, cooked, moist heat",85,3 oz,139.4,25.347,0,0,391,0.38505,1.01,Meats and Fish,0,0,0,0,1,0,0,0,0
7044,"Luncheon meat, canned",45,1 serving,85,7.88,0,0,369,1.775,1.03,Meats and Fish,0,0,0,0,1,0,0,0,0
5024,"Chicken, gizzard, cooked, simmered",145,"1 cup, chopped or dice",223.3,44.0655,0,0,81.2,0.9715,1.04,Meats and Fish,0,0,0,0,1,0,0,0,0
5098,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",137,"1 thigh, with skin",245.23,33.9212,0,0,145.22,3.16607,1.06,Meats and Fish,0,0,0,0,1,0,0,0,0
5078,"Chicken, broilers or fryers, leg, meat & skin, cooked, roasted",258,"1 leg, with skin (Sum of drumstick+thigh+back)",474.72,61.9974,0,0,252.84,6.31068,1.07,Meats and Fish,0,0,0,0,1,0,0,0,0
15077,"Salmon, chinook, smoked",85,3 oz,99.45,15.538,0,0,571.2,0.78965,1.08,Meats and Fish,0,0,0,0,1,0,0,0,0
17148,"Bison, ground, grass-fed, cooked",85,3 oz,152.15,21.6325,0,0,64.6,2.96565,1.08,Meats and Fish,0,0,0,0,1,0,0,0,0
80200,"Frog legs, raw",45,1 leg,32.85,7.38,0,0,26.1,0.0342,1.08,Meats and Fish,0,0,0,0,1,0,0,0,0
15058,"Ocean perch, atlantic, cooked, dry heat",85,3 oz,81.6,15.7335,0,0,294.95,0.2805,1.08,Meats and Fish,0,0,0,0,1,0,0,0,0
15061,"Perch, cooked, dry heat",85,3 oz,99.45,21.131,0,0,67.15,0.20145,1.08,Meats and Fish,0,0,0,0,1,0,0,0,0
17165,"Game meat, deer, cooked, roasted",85,3 oz,134,25.68,0,0,46,1.062,1.09,Meats and Fish,0,0,0,0,1,0,0,0,0
10208,"Pork, tenderloin, braised",85,3 oz,209.95,23.579,0,0,51,4.3231,1.09,Meats and Fish,0,0,0,0,1,0,0,0,0
5196,"Turkey, wing, meat & skin, cooked, roasted",186,"1 wing, bone removed",425.94,50.9268,0,0,113.46,6.3054,1.1,Meats and Fish,0,0,0,0,1,0,0,0,0
10864,"Bacon (pork), rendered fat, cooked",85,3 oz,763.3,0.0595,0,0,22.95,27.19235,1.1,Meats and Fish,0,0,0,0,1,0,0,0,0
15219,"Trout, cooked",85,3 oz,161.5,22.6355,0,0,56.95,1.2529,1.11,Meats and Fish,0,0,0,0,1,0,0,0,0
21488,Chicken quesadilla,180,"1 each, quesadilla",529.2,27.09,3.06,3.384,1341,11.0772,1.11,Meats and Fish,0,0,0,0,1,0,0,0,0
21064,"Burrito, w/ beans, cheese & beef",241,1 burrito,433.8,16.9423,8.917,5.061,1086.91,6.58653,1.12,Meats and Fish,0,0,0,0,1,0,0,0,0
7008,"Bologna, beef& pork",100,3.527 oz,308,15.2,0,4.42,960,9.301,1.12,Meats and Fish,0,0,0,0,1,0,0,0,0
5310,"Chicken, cornish game hens, meat only, cooked, roasted",110,.5 bird,147.4,25.63,0,0,69.3,1.089,1.13,Meats and Fish,0,0,0,0,1,0,0,0,0
5082,"Chicken, broilers or fryers, leg, meat only, cooked, roasted",199,"1 leg, bone and skin r (Sum of drumstick+thigh+back meat only)",346.26,48.1978,0,0,197.01,4.19492,1.13,Meats and Fish,0,0,0,0,1,0,0,0,0
5063,"Chicken, broilers or fryers, breast, meat only, cooked, fried",86,".5 breast, bone and skin removed",160.82,28.7584,0,0,67.94,1.1094,1.26,Meats and Fish,0,0,0,0,1,0,0,0,0
5308,"Chicken, cornish game hens, meat & skin, cooked, roasted",129,.5 bird,334.11,28.7283,0,0,82.56,6.5145,1.27,Meats and Fish,0,0,0,0,1,0,0,0,0
5335,"Chicken, feet, boiled",453.6,1 lb,975.24,87.9984,0,0,303.912,17.78112,1.29,Meats and Fish,0,0,0,0,1,0,0,0,0
21080,"Nachos, w/ cheese, beans, ground beef, & tomatoes",222,1 serving,486.18,13.7862,8.214,3.6186,772.56,5.65878,1.34,Meats and Fish,0,0,0,0,1,0,0,0,0
15021,"Croaker, atlantic, cooked, breaded & fried",85,3 oz,187.85,15.47,0.34,0,295.8,2.9546,1.36,Meats and Fish,0,0,0,0,1,0,0,0,0
5294,"Turkey thigh, meat & skin, cooked, roasted",314,"1 thigh, bone removed",492.98,59.032,0,0,1372.18,8.321,1.36,Meats and Fish,0,0,0,0,1,0,0,0,0
15246,"Oyster, eastern, farmed, cooked, dry heat",59,6 medium,46.61,4.13,0,0.347058824,96.17,0.40297,1.39,Meats and Fish,0,0,0,0,1,0,0,0,0
15034,"Haddock, cooked, dry heat",85,3 oz,76.5,16.9915,0,0,221.85,0.09435,1.53,Meats and Fish,0,0,0,0,1,0,0,0,0
5739,"Turkey, drumstick, from whole bird, meat only, roasted",206,1 drumstick,286.34,62.0678,0,0,203.94,1.22158,1.54,Meats and Fish,0,0,0,0,1,0,0,0,0
10991,"Pork, country-style ribs, lean & fat, cooked",122,1 rack,301.34,32.0616,0,0,70.76,5.37776,1.54,Meats and Fish,0,0,0,0,1,0,0,0,0
15029,"Flatfish (flounder&sole sp), cooked, dry heat",85,3 oz,73.1,12.954,0,0,308.55,0.4607,1.54,Meats and Fish,0,0,0,0,1,0,0,0,0
15092,"Sea bass, cooked",85,3 oz,105.4,20.0855,0,0,73.95,0.55675,1.58,Meats and Fish,0,0,0,0,1,0,0,0,0
10947,"Pork chop, lean, cooked",107,1 chop,181.9,31.7255,0,0,337.05,2.09399,1.6,Meats and Fish,0,0,0,0,1,0,0,0,0
10988,"Pork chop, lean & fat, cooked",131,1 chop,264.62,32.3963,0,0,75.98,4.2968,1.62,Meats and Fish,0,0,0,0,1,0,0,0,0
21046,Crab cake,60,1 cake,159.6,11.25,0.24,0,491.4,2.244,1.7,Meats and Fish,0,0,0,0,1,0,0,0,0
10132,"Pork, pig's feet, pickled",453.6,1 lb,635.04,52.75368,0,0,4291.056,13.35852,1.72,Meats and Fish,0,0,0,0,1,0,0,0,0
17325,"Lamb, fresh, shoulder, arm, lean, 1/8""fat, cooked, braised",85,3 oz,202.3,29.0445,0,0,66.3,3.54705,1.73,Meats and Fish,0,0,0,0,1,0,0,0,0
36403,Beef empanadas,89,1 piece,298.15,10.0659,1.78,1.6376,391.6,4.58884,1.76,Meats and Fish,0,0,0,0,1,0,0,0,0
43132,"Meatballs, meatless",144,1 cup,283.68,30.24,6.624,1.8,792,2.052,1.9,Meats and Fish,0,0,0,0,1,0,0,0,0
15069,"Pompano, cooked, dry heat",85,3 oz,179.35,20.1365,0,0,64.6,3.82415,1.99,Meats and Fish,0,0,0,0,1,0,0,0,0
15209,"Salmon, atlantic, cooked",154,.5 fillet,280.28,39.1776,0,0,86.24,1.93578,2.05,Meats and Fish,0,0,0,0,1,0,0,0,0
90240,"Scallops, cooked, steamed",85,3 oz,94.35,17.459,0,0,566.95,0.1853,2.06,Meats and Fish,0,0,0,0,1,0,0,0,0
10985,"Pork, country-style ribs, lean only, cooked",122,1 rack,263.52,33.9526,0,0,70.76,3.45382,2.07,Meats and Fish,0,0,0,0,1,0,0,0,0
15168,"Oyster, eastern, cooked, breaded & fried",88,6 medium,175.12,7.7176,0,0,366.96,2.81336,2.15,Meats and Fish,0,0,0,0,1,0,0,0,0
15148,"Lobster, northern, cooked, moist heat",85,3 oz,75.65,16.15,0,0,413.1,0.1768,2.18,Meats and Fish,0,0,0,0,1,0,0,0,0
13347,"Beef, cured, corned beef, brisket, cooked",320,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",803.2,58.144,0,0,3113.6,20.288,2.21,Meats and Fish,0,0,0,0,1,0,0,0,0
15118,"Tuna, fresh, bluefin, cooked",85,3 oz,156.4,25.4235,0,0,42.5,1.3702,2.22,Meats and Fish,0,0,0,0,1,0,0,0,0
17311,"Lamb, fresh, loin, lean & fat, 1/8""fat, cooked, brld",85,3 oz,186.15,21.6665,0,0,66.3,4.7362,2.26,Meats and Fish,0,0,0,0,1,0,0,0,0
43410,"Chicken, meatless, breaded, fried",168,"1 cup, pieces",393.12,35.7504,7.224,0,672,1.8984,2.34,Meats and Fish,0,0,0,0,1,0,0,0,0
15243,"Crayfish, farmed, cooked, moist heat",85,3 oz,73.95,14.892,0,0,82.45,0.1836,2.46,Meats and Fish,0,0,0,0,1,0,0,0,0
15016,"Cod, atlantic, cooked, dry heat",180,1 fillet,189,41.094,0,0,140.4,0.3024,2.47,Meats and Fish,0,0,0,0,1,0,0,0,0
15165,"Mussels, cooked",85,3 oz,146.2,20.23,0,0,313.65,0.7225,2.48,Meats and Fish,0,0,0,0,1,0,0,0,0
13980,"Beef, chuck, short ribs, boneless, cooked",272,1 piece,680,78.4448,0,0,204,11.4784,2.48,Meats and Fish,0,0,0,0,1,0,0,0,0
5722,"Turkey, thigh, meat only, cooked, roasted",348,1 thigh,553.32,87.4872,0,0,361.92,7.0296,2.6,Meats and Fish,0,0,0,0,1,0,0,0,0
15009,"Carp, cooked",170,1 fillet,275.4,38.862,0,0,107.1,2.3596,2.72,Meats and Fish,0,0,0,0,1,0,0,0,0
15200,"Mackerel, cooked, dry heat",154,.5 fillet,206.36,40.04,0,0,312.62,0.7161,2.77,Meats and Fish,0,0,0,0,1,0,0,0,0
17076,"Lamb, loin chop, lean & fat, raw",115,1 serving,342.7,17.71,0,0,72.45,12.83515,2.86,Meats and Fish,0,0,0,0,1,0,0,0,0
15271,"Crustaceans, shrimp, untreated, cooked",85,3 oz,84.15,20.383,0,0,94.35,0.0476,2.9,Meats and Fish,0,0,0,0,1,0,0,0,0
10911,"Pork, cured, ham -- water added, shank, bone-in, lean & fat, unheated",453.6,1 lb,757.512,75.5244,0,2.99376,4372.704,16.361352,3.12,Meats and Fish,0,0,0,0,1,0,0,0,0
17225,"Lamb, ground, cooked",313,"1 unit, cooked (yield from 1 lb raw meat)",885.79,77.4675,0,0,253.53,25.4156,3.15,Meats and Fish,0,0,0,0,1,0,0,0,0
17169,"Game meat, goat, cooked, roasted",340,"1 piece, cooked (yield from 1 lb raw meat, boneless)",486.2,92.14,0,0,292.4,3.162,3.23,Meats and Fish,0,0,0,0,1,0,0,0,0
10173,"Pork, pig's feet, cooked, simmered",85,3 oz,202.3,18.649,0,0,62.05,3.69155,3.34,Meats and Fish,0,0,0,0,1,0,0,0,0
15170,"Oyster, eastern, canned",248,"1 cup, undrained",168.64,17.5088,0,0,277.76,1.56488,3.62,Meats and Fish,0,0,0,0,1,0,0,0,0
17016,"Lamb, leg, shank half, lean & fat, 1/4""fat, cooked, roasted",269,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",605.25,71.0429,0,0,174.85,13.6921,3.87,Meats and Fish,0,0,0,0,1,0,0,0,0
17313,"Lamb, fresh, loin, lean, 1/8""fat, cooked, brld",85,3 oz,163.2,22.5505,0,0,68,3.13395,3.87,Meats and Fish,0,0,0,0,1,0,0,0,0
5062,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",272,1 piece,326.4,61.2,0,0,122.4,1.53136,3.98,Meats and Fish,0,0,0,0,1,0,0,0,0
10061,"Pork, tenderloin, cooked",333,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",476.19,87.1461,0,0,189.81,3.98934,4.02,Meats and Fish,0,0,0,0,1,0,0,0,0
15158,"Clam, cooked, breaded & fried",188,20 small ,379.76,26.7712,0,0,684.32,5.04404,4.77,Meats and Fish,0,0,0,0,1,0,0,0,0
17018,"Lamb, leg, shank half, lean, 1/4""fat, cooked, roasted",238,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",428.4,67.0446,0,0,157.08,5.6644,4.94,Meats and Fish,0,0,0,0,1,0,0,0,0
17078,"Lamb, loin chop, lean, raw",115,1 serving,163.3,22.977,0,0,88.55,3.1786,5.29,Meats and Fish,0,0,0,0,1,0,0,0,0
15015,"Cod, Atlantic, raw",231,1 fillet,189,41.14,0,0,125,0.303,5.43,Meats and Fish,0,0,0,0,1,0,0,0,0
23143,"Beef, chuck eye steak, boneless, lean & fat",384,1 steak,856.32,72.4224,0,0,253.44,26.73792,5.89,Meats and Fish,0,0,0,0,1,0,0,0,0
15159,"Clam, cooked, moist heat",190,20 small ,281.2,48.545,0,0,2283.8,0.3572,5.91,Meats and Fish,0,0,0,0,1,0,0,0,0
17177,"Game meat, rabbit, raw",453.6,1 lb,616.896,90.9468,0,0,185.976,7.52976,5.94,Meats and Fish,0,0,0,0,1,0,0,0,0
17138,"Veal, sirloin, lean, cooked, braised",183,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",373.32,62.1468,0,0,148.23,3.3306,5.96,Meats and Fish,0,0,0,0,1,0,0,0,0
15167,"Oyster, eastern, raw",248,1 cup,126.48,14.1608,0,1.5376,210.8,1.17552,6.23,Meats and Fish,0,0,0,0,1,0,0,0,0
17139,"Veal, sirloin, lean, cooked, roasted",251,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",421.68,66.0632,0,0,213.35,6.0491,7.97,Meats and Fish,0,0,0,0,1,0,0,0,0
27059,Peanut sauce,18,1 tbsp,46.26,1.1358,0.324,3.0726,240.84,0.52326,0.05,Sauces and Other,0,0,0,0,0,0,0,0,0
6179,Fish sauce,18,1 tbsp,6.3,0.9108,0,0.6552,1413.18,0.00054,0.07,Sauces and Other,0,0,0,0,0,0,0,0,0
